StartDate,EndDate,Finished,DistributionChannel,UserLanguage,Q0.1,Q0.2,Q0.2_4_TEXT,Q0.3,Q0.4,Q0.4_8_TEXT,0.4_1,Q0.5,Q0.6,Q0.7,,Q0.8_1,Q0.8_2,Q0.8_3,Q0.8_4,Q1.1_1,Q1.1_2,Q1.1_3,Q1.1_4,Q1.2_1,Q1.2_2,Q1.2_3,Q1.2_4,Q1.2_5,Q1.2_6,Q1.2_7,Q1.2_8,Q1.2_9,Q1.2_10,Q1.2_10_TEXT,Q1.3_1,Q1.3_2,Q1.3_3,Q1.3_4,Q1.3_5,Q1.3_6,Q1.3_7,Q1.3_8,Q1.3_9,Q1.3_10,Q1.3_10_TEXT,Q1.4_1,Q1.4_2,Q1.4_3,Q1.4_4,Q1.4_5,Q1.5,Q2.1_1,Q2.1_2,Q2.1_3,Q2.1_4,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q3.1,Q3.1.1,3.1.1_4_TEXT,Q3.2,Q3.3,Q3.4_1,Q3.4_2,Q3.4_3,Q3.4_4,Q3.4_5,Q3.4_6,,Q4.1,Q4.1.1,Q4.2_1,Q4.2_2,Q4.2_3,Q4.2_4,Q4.2_5,Q4.2_6,Q4.2_7,Q4.2_8,Q4.2_9,Q4.2_9_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,,Q4.4_1,Q4.4_2,Q4.4_3,Q4.4_4,,Q4.5,Q5.1,Q5.1_8_TEXT,Q5.2,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.3_5,Q5.3_6,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q5.4_5,Q5.4_6,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,,Q6.3,Q6.4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.2,Q7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2018 20:12,10/3/2018 20:24,TRUE,email,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,35 - 44,16-20 years,Male,,Sometimes,Most of the time,,,Not at all,Primary target,Secondary target,Secondary target,5,5,25,15,25,5,5,5,10,0,,5,5,40,10,10,5,5,10,10,0,,Frequently,Frequently,Somewhat,Somewhat,Rarely,Yes,,1-3 projects,1-3 projects,None,Moderately supported,Very supported,Very supported,Moderately supported,Moderately supported,Slightly supported,Slightly supported,Yes,"Class / school,Carpentry",,Yes,No,,"Languages,Development Techniques,Project Management","Languages,Development Techniques",Languages,,,,Yes,For developing new software,50,0,0,0,0,0,10,40,0,,"Yes, adequate level of support","Yes, adequate level of support","Yes, but inadequate level of support",,,,,,,,,"Postdoc,Programmer,Research Faculty",,No - I would have to move to another institution,Moderately important,Slightly important,Moderately important,Slightly important,Moderately important,Slightly important,Not at all important,Slightly important,Extremely important,Not at all important,Very important,Very important,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,,,About half the time,Most of the time,Sometimes,About half the time,Never,,,Dependent on the position (programmer vs. faculty),Moderately important,Average,Good,Average,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2018 20:31,10/3/2018 21:00,TRUE,email,EN,Combination,Educational institution,,United States of America,Research Faculty,,Engineering,35 - 44,16-20 years,Male,,Always,Always,Sometimes,Sometimes,Secondary target,Primary target,Primary target,Primary target,5,35,15,20,5,0,0,20,0,0,,5,25,30,15,10,0,5,10,0,0,,Frequently,Never,Somewhat,Frequently,Rarely,Yes,4+ projects,4+ projects,1-3 projects,1-3 projects,Slightly supported,Moderately supported,Extremely supported,Extremely supported,Extremely supported,Moderately supported,Moderately supported,No,,,Yes,No,"Development Techniques,Project Management","Development Techniques,Project Management","Languages,Development Techniques","Languages,Development Techniques","Languages,Project Management",,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",34,0,66,0,0,0,0,0,0,,No,No,"Yes, adequate level of support",,,,,,,,"Computational resources are excellent, but the development of research codes could benefit from a dedicated software development group.",Other,None,No - I would have to move to another institution,Moderately important,Not at all important,Very important,Moderately important,Moderately important,Very important,Not at all important,Not at all important,Extremely important,Moderately important,Very important,Not at all important,Always,Sometimes,Always,Sometimes,Sometimes,Sometimes,,,Always,Always,Never,Never,Most of the time,,,No,Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 21:32,9/26/2018 21:38,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,65 - 74,More than 20 years,Male,,Most of the time,Sometimes,Never,Never,Primary target,Primary target,Primary target,,0,0,30,30,40,0,0,0,0,0,,0,20,30,30,20,0,0,0,0,0,,Frequently,Frequently,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2018 21:45,10/3/2018 21:52,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,25 - 34,6 - 10 years,Female,,Sometimes,Sometimes,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,No,"Languages,Development Techniques",Project Management,,"Languages,Development Techniques",,,,No,,,,,,,,,,,,,,,,,No,"Yes, but inadequate level of support",No,,,I tend to use old software skills instead of using more powerful new methods because I don't have the time to learn how to use new software.,Other,I don't know,No - I would have to move to another institution,Very important,Extremely important,Moderately important,Extremely important,Very important,Moderately important,,,,,,,Most of the time,Sometimes,Most of the time,Sometimes,Sometimes,Sometimes,,,,,,,,,,No,Not at all important,,,,,"The smartest most capable people are often the quietest or most shy, and that makes making an inclusive group atmosphere and sharing information difficult.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 22:26,9/26/2018 22:27,FALSE,anonymous,EN,Researchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 0:09,9/27/2018 0:14,FALSE,anonymous,EN,Combination,Educational institution,,Japan,Postdoc,,Mathematical and physical sciences,35 - 44,6 - 10 years,Male,,Sometimes,Sometimes,Sometimes,Most of the time,Not at all,Secondary target,Primary target,Secondary target,5,5,35,15,15,10,5,10,0,0,,0,10,50,5,5,0,10,10,10,0,,Frequently,Frequently,Frequently,Rarely,Somewhat,No,,1-3 projects,1-3 projects,1-3 projects,Moderately supported,Moderately supported,Very supported,Very supported,Very supported,Slightly supported,Moderately supported,Yes,"Class / school,Online self-directed",,Yes,No,"Languages,Development Techniques",Languages,Project Management,"Development Techniques,Project Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 3:15,9/27/2018 3:20,FALSE,anonymous,EN,Combination,National lab,,Romania,Research Faculty,,Mathematical and physical sciences,35 - 44,More than 20 years,Male,,Most of the time,Most of the time,Sometimes,Never,Primary target,Primary target,Not at all,Not at all,0,20,50,10,10,10,0,0,0,0,,0,20,50,10,10,10,0,0,0,0,,Frequently,Frequently,Frequently,Somewhat,Somewhat,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 6:10,10/4/2018 6:24,TRUE,email,EN,Combination,Educational institution,,United States of America,Faculty,,Engineering,45 - 54,6 - 10 years,Male,,,Most of the time,,,,Primary target,,,20,10,50,10,10,0,0,0,0,0,,30,10,30,20,10,0,0,0,0,0,,Frequently,Somewhat,,,,No,1-3 projects,None,None,None,Very supported,Very supported,Very supported,Very supported,Very supported,Moderately supported,Very supported,Yes,Online self-directed,,Yes,Yes,Languages,Development Techniques,Project Management,Development Techniques,Languages,,,No,,100,0,0,0,0,0,0,0,0,,No,"Yes, but inadequate level of support","Yes, but inadequate level of support",No,,,,,,,,"Postdoc,Research Software Engineer,Research Programmer,Faculty,Research Faculty",,Don’t know,Very important,Moderately important,Very important,Very important,Very important,Very important,Moderately important,Moderately important,Very important,Moderately important,Very important,Extremely important,Sometimes,Sometimes,Always,Sometimes,Sometimes,Sometimes,,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,,,Dependent on the position (programmer vs. faculty),Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 6:23,10/4/2018 6:32,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Social sciences,55 - 64,More than 20 years,Male,,Never,About half the time,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,Yes,"Development Techniques,Project Management",Project Management,Project Management,Project Management,Project Management,,,No,,,,,,,,,,,,,,,,,"Yes, adequate level of support","Yes, adequate level of support","Yes, adequate level of support",,,"i don't develop software, i'm a reasonably skilled user of it",Other,I have no idea,Don’t know,Very important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,,,,,,,Always,Always,Always,Sometimes,Sometimes,Sometimes,,,,,,,,,,Dependent on the position (programmer vs. faculty),Not at all important,Excellent,Excellent,Excellent,Excellent,"I work at a large midwest university, but it's not as diverse i wish it were. i have to recruit from a nearby city that has a bigger minority population",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 6:34,9/27/2018 6:35,FALSE,anonymous,EN,Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 6:41,9/27/2018 6:45,FALSE,anonymous,EN,Combination,Other,"Non-profit research center, but not a national lab",United States of America,Research Faculty,,Mathematical and physical sciences,35 - 44,16-20 years,Male,,Never,Sometimes,Most of the time,Most of the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 6:44,9/27/2018 6:45,FALSE,anonymous,EN,Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 6:39,10/4/2018 6:54,TRUE,email,EN,Combination,Other,I did this work at a university then left for industy. I'm answering as if I were still at the University,United States of America,Other,"Associate research scientist - above a postdoc, 100% soft money",Mathematical and physical sciences,35 - 44,6 - 10 years,Female,,Never,Always,Never,Never,Primary target,Secondary target,Secondary target,Not at all,0,20,25,0,25,5,20,0,5,0,,0,25,50,0,0,0,25,0,0,0,,Never,Never,Never,Somewhat,Never,Yes,1-3 projects,1-3 projects,None,None,Moderately supported,Very supported,Very supported,Moderately supported,Moderately supported,Slightly supported,Moderately supported,No,,,No,No,,,,,"Languages,Development Techniques,Project Management",,,No,,100,0,0,0,0,0,0,0,0,,No,No,No,,,,,,,,They want me to write software as a pleasant but uneccessary side effect of the research rather than as central to the effort. ,,,No - I would have to move to another institution,Moderately important,Very important,Very important,Extremely important,Extremely important,Not at all important,Not at all important,Not at all important,Moderately important,Slightly important,Very important,Slightly important,Never,Never,Always,Most of the time,Most of the time,Most of the time,Never,,Never,Never,Never,About half the time,Never,Never,,No,Not at all important,Average,Poor,Poor,Average,I don't have many other people working with me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 6:52,9/27/2018 6:54,FALSE,anonymous,EN,Combination,Industry,,Canada,Research Software Engineer,,"Engineering,Computer & information Science,Creative & performing arts",25 - 34,1 - 5 years,Male,,Sometimes,About half the time,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/2018 13:39,9/27/2018 7:11,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,Mathematical and physical sciences,45 - 54,More than 20 years,Male,,Sometimes,Most of the time,Sometimes,Sometimes,Primary target,Primary target,Primary target,Secondary target,0,5,25,25,25,3,3,2,2,10,running the software,0,20,30,0,0,0,0,0,10,40,running the software,Rarely,Rarely,Rarely,Frequently,Never,Yes,None,1-3 projects,1-3 projects,1-3 projects,Slightly supported,Moderately supported,Moderately supported,Slightly supported,Slightly supported,Not supported at all,Moderately supported,No,,,Yes,No,"Languages,Development Techniques,Project Management",Development Techniques,"Languages,Development Techniques,Project Management","Development Techniques,Project Management",,,,No,,60,0,0,0,0,0,0,40,0,,"Yes, but inadequate level of support","Yes, but inadequate level of support","Yes, adequate level of support",,,,,,,,"Computing clusters, refreshes of development machines for faculty, support for development costs inside research groups (*not* in research computing centers)","Research Programmer,Faculty,Research Faculty,Other",Graduate Student,Yes - in my current institution,Very important,Moderately important,Extremely important,Slightly important,Very important,Not at all important,Moderately important,Moderately important,Extremely important,Moderately important,Extremely important,Extremely important,Always,Sometimes,Always,Most of the time,Most of the time,Most of the time,,,About half the time,Sometimes,Sometimes,Sometimes,Never,,,Dependent on the position (programmer vs. faculty),Very important,Good,Average,Average,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2018 15:32,10/4/2018 7:15,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,"Engineering,Medicine",35 - 44,11 - 15 years,Female,,Never,Most of the time,About half the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Class / school,,Yes,Yes,Project Management,Development Techniques,,,"Languages,Development Techniques,Project Management",,,No,,,,,,,,,,,,,,,,,"Yes, adequate level of support",No,No,,,Maintenance,"Postdoc,Research Software Engineer,Faculty,Research Faculty",,Don’t know,Very important,Moderately important,Extremely important,Moderately important,Extremely important,Not at all important,,,,,,,About half the time,Never,Always,Never,Never,Always,,,,,,,,,,Dependent on the position (programmer vs. faculty),Very important,,,,,"In general the biggest challenge is we have a low diversity demographic in the state traditionally, so our diversity at the faculty and staff levels are low compared to the students.",Not my project but at the our Office of Institutional Effectiveness does this research.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 7:05,9/27/2018 7:15,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Faculty,,"Biological sciences,Mathematical and physical sciences",45 - 54,More than 20 years,Male,,,About half the time,About half the time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 7:55,9/27/2018 7:57,FALSE,anonymous,EN,Combination,Educational institution,,United States of America,Other,Statistician,"Biological sciences,Mathematical and physical sciences,Engineering,Computer & information Science,Medicine,Dentistry and health,Social sciences,Humanities and language based studies,Administrative & business studies,Forestry and veterinary science,Education",25 - 34,6 - 10 years,Male,,Sometimes,Most of the time,Sometimes,Never,Primary target,Primary target,Secondary target,Secondary target,0,0,20,20,20,10,20,10,0,0,,0,0,50,50,0,0,0,0,0,0,,Frequently,Frequently,Frequently,Frequently,Frequently,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 8:04,10/4/2018 8:09,TRUE,email,EN,Researchers,Educational institution,,United States of America,Faculty,,Biological sciences,35 - 44,16-20 years,Female,,Sometimes,Most of the time,Never,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,Yes,"Development Techniques,Project Management","Languages,Development Techniques,Project Management",,,Languages,,,No,,,,,,,,,,,,,,,,,"Yes, adequate level of support","Yes, but inadequate level of support",No,,,,"Postdoc,Research Software Engineer,Research Programmer,Programmer",,Don’t know,Moderately important,Moderately important,Extremely important,Slightly important,Very important,Moderately important,,,,,,,Sometimes,Never,Always,Never,Sometimes,Sometimes,,,,,,,,,,Yes,Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 8:19,10/4/2018 8:27,TRUE,email,EN,Combination,Educational institution,,United States of America,Faculty,,Engineering,35 - 44,6 - 10 years,Male,,About half the time,Most of the time,Always,Sometimes,Not at all,Secondary target,Primary target,Secondary target,10,10,20,10,40,1,2,3,4,0,,0,0,10,90,0,0,0,0,0,0,,Somewhat,Rarely,,Frequently,Rarely,Yes,1-3 projects,4+ projects,1-3 projects,1-3 projects,Slightly supported,Moderately supported,Extremely supported,Extremely supported,Extremely supported,Moderately supported,Moderately supported,Yes,Carpentry,,Yes,No,"Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management","Languages,Development Techniques,Project Management","Languages,Development Techniques",,,,Yes,"For developing new software,For reusing existing software,For maintaining / sustaining software",90,0,0,10,0,0,0,0,0,,No,"Yes, adequate level of support",No,,,,,,,,High-level leadership and grassroots-level community.,"Programmer,Faculty",,No - I would have to move to another institution,Very important,Extremely important,Very important,Moderately important,Very important,Not at all important,Very important,Not at all important,Extremely important,Slightly important,Extremely important,Extremely important,Always,Sometimes,Always,Always,Most of the time,Never,,,Most of the time,Sometimes,Sometimes,Sometimes,Never,,,No,Slightly important,Good,Good,Terrible,Excellent,"Old white guys existing in positions of leadership, unfamiliar with navigating a system that wasn't built for them.",n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/2018 9:13,9/27/2018 9:30,FALSE,anonymous,EN,Developers,Educational institution,,United States of America,Research Software Engineer,,"Biological sciences,Computer & information Science",25 - 34,Less than 1 year,Female,,Most of the time,Most of the time,About half the time,Sometimes,Secondary target,Primary target,Primary target,Primary target,15,5,35,10,10,5,5,10,5,0,,30,0,35,10,5,0,5,5,10,0,,Frequently,Somewhat,Somewhat,Frequently,Rarely,Yes,1-3 projects,1-3 projects,1-3 projects,1-3 projects,,,,,,,,No,,,Yes,No,Development Techniques,,"Languages,Development Techniques",Project Management,"Languages,Project Management",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2018 9:18,10/4/2018 9:33,TRUE,email,EN,Combination,Educational institution,,United States of America,Research Faculty,,"Engineering,Medicine",45 - 54,16-20 years,Male,,Sometimes,Sometimes,Sometimes,,Primary target,Primary target,Primary target,,5,5,20,10,10,35,5,5,5,0,,10,15,30,20,5,0,5,10,5,0,,Somewhat,Frequently,Frequently,Frequently,Frequently,Yes,4+ projects,4+ projects,1-3 projects,1-3 projects,Not supported at all,Slightly supported,Very supported,Very supported,Very supported,Very supported,Moderately supported,Yes,"Class / school,Online self-directed",,Yes,No,,Project Management,,,"Languages,Development Techniques",,,Yes,For developing new software,40,0,0,0,0,0,20,40,0,,"Yes, but inadequate level of support","Yes, but inadequate level of support",,,,,,,,,Lack of  support for ongoing  maintenance and development.,"Software Developer,Programmer",,Don’t know,Moderately important,Moderately important,Extremely important,Extremely important,Extremely important,Not at all important,Not at all important,Very important,Very important,Very important,Very important,Very important,Always,Never,Always,Always,Always,Most of the time,,,Sometimes,Sometimes,Sometimes,Sometimes,About half the time,,,Dependent on the position (programmer vs. faculty),Moderately important,Good,Good,Good,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
